batch_id,source_system,source_doc_type,source_doc_id,source_line_id,event_timestamp,load_timestamp,status_code,error_code,error_message,ledger_id,legal_entity_id,business_unit,company_code,accounting_date,period_name,journal_category,currency_code,exchange_rate_type,exchange_rate,segment_account,segment_department,segment_product,segment_project,segment_interco,segment_custom1,segment_custom2,customer_id,supplier_id,bank_account_id,invoice_id,invoice_line_id,po_id,receipt_id,asset_id,project_id,quantity,uom_code,tax_code,tax_rate,tax_amount_entered,revrec_rule_code,revrec_start_date,revrec_end_date,description,reference1,reference2,reference3,reference4,reference5,reversal_flag,reversed_interface_id,created_by,updated_by,entered_dr,entered_cr,accounted_dr,accounted_cr
SALE_20251030_164056,SALE,ORDER,TXN000524,LINE000524,2025-08-04 00:00:00,2025-10-30 07:41:07.806523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-04 00:00:00,2025-08,Sales,EUR,Corporate,150.998951,4100,DEPT_CU,PROD0147,,,CAMP02,SALES07,CUST0011,,,,LINE000524,,,,,46.5400,EA,TAX_STD,0.0800,33972.8100,MONTHLY,,,Product Name PROD0147 | Order: ORD000524 | Customer: CUST0011,ORD000524,,,REF1_524,REF2_524,False,,ETL_SALES,ETL_SALES,0,424660.1600,0.000000,64123238.6914921600
SALE_20251030_164056,SALE,CM,TXN000525,LINE000525,2025-08-11 00:00:00,2025-10-30 07:41:07.806523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-11,2025-08,Sales,EUR,Corporate,152.156027,4100,DEPT_CU,PROD0049,,,CAMP10,SALES12,CUST0066,,,INV000525,LINE000525,,,,,10.0800,M,TAX_REDUCED,0.1000,6470.1900,PROJECT,2025-08-11,,Product Name PROD0049 | Customer: CUST0066,,INV000525,,REF1_525,REF2_525,False,,ETL_SALES,ETL_SALES,0,64701.8700,0.000000,9844779.4786704900
SALE_20251030_164056,SALE,INVOICE,TXN000526,LINE000526,2025-08-01 00:00:00,2025-10-30 07:41:07.806523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-01,2025-08,Sales,JPY,Corporate,1.0,2300,DEPT_CU,PROD0157,,,CAMP03,SALES03,CUST0094,,,INV000526,LINE000526,,,,,93.3100,EA,TAX_EXEMPT,0.0800,9196.6000,IMMEDIATE,2025-08-01,,Product Name PROD0157 | Customer: CUST0094,,INV000526,,REF1_526,REF2_526,False,,ETL_SALES,ETL_SALES,0,114957.5200,0.0,114957.52000
SALE_20251030_164056,SALE,CM,TXN000527,LINE000527,2025-08-27 00:00:00,2025-10-30 07:41:07.806523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-27,2025-08,Sales,EUR,Corporate,161.089382,4100,DEPT_CU,PROD0153,,,CAMP09,SALES05,CUST0088,,,INV000527,LINE000527,,,,,8.0200,KG,TAX_EXEMPT,0.0800,2255.4900,PROJECT,2025-08-27,,Product Name PROD0153 | Customer: CUST0088,,INV000527,,REF1_527,REF2_527,False,,ETL_SALES,ETL_SALES,0,28193.6200,0.000000,4541692.8221428400
SALE_20251030_164056,SALE,SHIP,TXN000528,LINE000528,2025-08-06 00:00:00,2025-10-30 07:41:07.806523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-06 00:00:00,2025-08,Sales,JPY,Corporate,1.0,4100,DEPT_CU,PROD0094,,,CAMP04,SALES02,CUST0039,,,,LINE000528,,,,,68.5300,KG,TAX_REDUCED,0.0800,4982.8200,PROJECT,,,Product Name PROD0094 | Order: ORD000528 | Customer: CUST0039,ORD000528,,SHIP000528,REF1_528,REF2_528,False,,ETL_SALES,ETL_SALES,0,62285.2200,0.0,62285.22000
SALE_20251030_164056,SALE,CM,TXN000529,LINE000529,2025-08-27 00:00:00,2025-10-30 07:41:07.806523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-27,2025-08,Sales,JPY,Corporate,1.0,4100,DEPT_CU,PROD0183,,,CAMP08,SALES19,CUST0078,,,INV000529,LINE000529,,,,,67.2900,EA,TAX_EXEMPT,0.0800,49735.3000,MONTHLY,2025-08-27,,Product Name PROD0183 | Customer: CUST0078,,INV000529,,REF1_529,REF2_529,False,,ETL_SALES,ETL_SALES,0,621691.2600,0.0,621691.26000
SALE_20251030_164056,SALE,ORDER,TXN000530,LINE000530,2025-08-12 00:00:00,2025-10-30 07:41:07.807523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-12 00:00:00,2025-08,Sales,EUR,Corporate,155.240744,4100,DEPT_CU,PROD0092,,,CAMP03,SALES06,CUST0021,,,,LINE000530,,,,,36.9900,M,TAX_EXEMPT,0.1000,28914.2400,PROJECT,,,Product Name PROD0092 | Order: ORD000530 | Customer: CUST0021,ORD000530,,,REF1_530,REF2_530,False,,ETL_SALES,ETL_SALES,0,289142.4100,0.000000,44886682.8503530400
SALE_20251030_164056,SALE,SHIP,TXN000531,LINE000531,2025-08-11 00:00:00,2025-10-30 07:41:07.807523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-11 00:00:00,2025-08,Sales,JPY,Corporate,1.0,4100,DEPT_CU,PROD0108,,,CAMP07,SALES14,CUST0063,,,,LINE000531,,,,,55.9200,L,TAX_STD,0.0800,29215.2100,PROJECT,,,Product Name PROD0108 | Order: ORD000531 | Customer: CUST0063,ORD000531,,SHIP000531,REF1_531,REF2_531,False,,ETL_SALES,ETL_SALES,0,365190.0900,0.0,365190.09000
SALE_20251030_164056,SALE,PMT,TXN000532,LINE000532,2025-08-04 00:00:00,2025-10-30 07:41:07.807523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-04 00:00:00,2025-08,Payment,EUR,Corporate,153.736035,1100,DEPT_CU,PROD0123,,,CAMP05,SALES09,CUST0003,,,,LINE000532,,,,,33.7700,EA,TAX_EXEMPT,0.1000,23768.9700,MONTHLY,,,Product Name PROD0123 | Customer: CUST0003,,,,REF1_532,REF2_532,False,,ETL_SALES,ETL_SALES,237689.7300,0,36541476.6504205500,0.000000
SALE_20251030_164056,SALE,INVOICE,TXN000533,LINE000533,2025-08-28 00:00:00,2025-10-30 07:41:07.807523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-28,2025-08,Sales,EUR,Corporate,151.761621,2300,DEPT_CU,PROD0022,,,CAMP09,SALES18,CUST0013,,,INV000533,LINE000533,,,,,83.3600,KG,TAX_STD,0.0800,58594.4100,MONTHLY,2025-08-28,,Product Name PROD0022 | Customer: CUST0013,,INV000533,,REF1_533,REF2_533,False,,ETL_SALES,ETL_SALES,0,732430.1300,0.000000,111154783.7980407300
SALE_20251030_164056,SALE,PMT,TXN000534,LINE000534,2025-08-27 00:00:00,2025-10-30 07:41:07.807523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-27 00:00:00,2025-08,Payment,EUR,Corporate,157.935914,1100,DEPT_CU,PROD0119,,,CAMP07,SALES20,CUST0020,,,,LINE000534,,,,,43.0500,L,TAX_STD,0.1000,21318.5500,MONTHLY,,,Product Name PROD0119 | Customer: CUST0020,,,,REF1_534,REF2_534,False,,ETL_SALES,ETL_SALES,213185.5100,0,33669648.3734061400,0.000000
SALE_20251030_164056,SALE,ORDER,TXN000535,LINE000535,2025-08-03 00:00:00,2025-10-30 07:41:07.807523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-03 00:00:00,2025-08,Sales,EUR,Corporate,161.17762,4100,DEPT_CU,PROD0101,,,CAMP06,SALES16,CUST0068,,,,LINE000535,,,,,11.5200,L,TAX_REDUCED,0.0800,941.4400,PROJECT,,,Product Name PROD0101 | Order: ORD000535 | Customer: CUST0068,ORD000535,,,REF1_535,REF2_535,False,,ETL_SALES,ETL_SALES,0,11768.0600,0.00000,1896747.902817200
SALE_20251030_164056,SALE,ORDER,TXN000536,LINE000536,2025-08-14 00:00:00,2025-10-30 07:41:07.807523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-14 00:00:00,2025-08,Sales,EUR,Corporate,151.862826,4100,DEPT_CU,PROD0159,,,CAMP02,SALES01,CUST0029,,,,LINE000536,,,,,58.2500,L,TAX_EXEMPT,0.0800,17256.5300,MONTHLY,,,Product Name PROD0159 | Order: ORD000536 | Customer: CUST0029,ORD000536,,,REF1_536,REF2_536,False,,ETL_SALES,ETL_SALES,0,215706.6800,0.000000,32757826.0118776800
SALE_20251030_164056,SALE,SHIP,TXN000537,LINE000537,2025-08-21 00:00:00,2025-10-30 07:41:07.807523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-21 00:00:00,2025-08,Sales,USD,Corporate,154.090042,4100,DEPT_CU,PROD0014,,,CAMP09,SALES15,CUST0070,,,,LINE000537,,,,,29.1700,KG,TAX_EXEMPT,0.0800,5550.1100,PROJECT,,,Product Name PROD0014 | Order: ORD000537 | Customer: CUST0070,ORD000537,,SHIP000537,REF1_537,REF2_537,False,,ETL_SALES,ETL_SALES,0,69376.3700,0.000000,10690207.7671075400
SALE_20251030_164056,SALE,PMT,TXN000538,LINE000538,2025-08-08 00:00:00,2025-10-30 07:41:07.807523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-08 00:00:00,2025-08,Payment,USD,Corporate,141.858955,1100,DEPT_CU,PROD0197,,,CAMP03,SALES01,CUST0030,,,,LINE000538,,,,,27.0800,EA,TAX_REDUCED,0.0800,5403.9700,MONTHLY,,,Product Name PROD0197 | Customer: CUST0030,,,,REF1_538,REF2_538,False,,ETL_SALES,ETL_SALES,67549.6300,0,9582519.9224366500,0.000000
SALE_20251030_164056,SALE,SHIP,TXN000539,LINE000539,2025-08-31 00:00:00,2025-10-30 07:41:07.808527+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-31 00:00:00,2025-08,Sales,EUR,Corporate,165.546616,4100,DEPT_CU,PROD0089,,,CAMP01,SALES03,CUST0061,,,,LINE000539,,,,,63.2700,L,TAX_EXEMPT,0.0800,50365.2400,PROJECT,,,Product Name PROD0089 | Order: ORD000539 | Customer: CUST0061,ORD000539,,SHIP000539,REF1_539,REF2_539,True,,ETL_SALES,ETL_SALES,629565.5200,0,104222441.3862803200,0.000000
SALE_20251030_164056,SALE,INVOICE,TXN000540,LINE000540,2025-08-21 00:00:00,2025-10-30 07:41:07.808527+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-21,2025-08,Sales,EUR,Corporate,168.916576,2300,DEPT_CU,PROD0019,,,CAMP07,SALES20,CUST0099,,,INV000540,LINE000540,,,,,36.9200,KG,TAX_STD,0.0800,10377.4400,MONTHLY,2025-08-21,,Product Name PROD0019 | Customer: CUST0099,,INV000540,,REF1_540,REF2_540,False,,ETL_SALES,ETL_SALES,0,129717.9700,0.000000,21911515.3380707200
SALE_20251030_164056,SALE,SHIP,TXN000541,LINE000541,2025-08-15 00:00:00,2025-10-30 07:41:07.808527+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-15 00:00:00,2025-08,Sales,EUR,Corporate,166.786363,4100,DEPT_CU,PROD0028,,,CAMP08,SALES14,CUST0085,,,,LINE000541,,,,,33.3600,L,TAX_EXEMPT,0.0800,17684.2000,MONTHLY,,,Product Name PROD0028 | Order: ORD000541 | Customer: CUST0085,ORD000541,,SHIP000541,REF1_541,REF2_541,False,,ETL_SALES,ETL_SALES,0,221052.4900,0.000000,36868540.8391938700
SALE_20251030_164056,SALE,SHIP,TXN000542,LINE000542,2025-08-25 00:00:00,2025-10-30 07:41:07.808527+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-25 00:00:00,2025-08,Sales,JPY,Corporate,1.0,4100,DEPT_CU,PROD0192,,,CAMP10,SALES09,CUST0086,,,,LINE000542,,,,,72.0100,M,TAX_EXEMPT,0.1000,53401.4800,MONTHLY,,,Product Name PROD0192 | Order: ORD000542 | Customer: CUST0086,ORD000542,,SHIP000542,REF1_542,REF2_542,False,,ETL_SALES,ETL_SALES,0,534014.8400,0.0,534014.84000
SALE_20251030_164056,SALE,ORDER,TXN000543,LINE000543,2025-08-08 00:00:00,2025-10-30 07:41:07.808527+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-08 00:00:00,2025-08,Sales,USD,Corporate,146.945197,4100,DEPT_CU,PROD0198,,,CAMP08,SALES09,CUST0037,,,,LINE000543,,,,,83.1600,M,TAX_EXEMPT,0.0800,36277.5200,IMMEDIATE,,,Product Name PROD0198 | Order: ORD000543 | Customer: CUST0037,ORD000543,,,REF1_543,REF2_543,False,,ETL_SALES,ETL_SALES,0,453468.9700,0.000000,66635087.1300370900
SALE_20251030_164056,SALE,PMT,TXN000544,LINE000544,2025-08-23 00:00:00,2025-10-30 07:41:07.808527+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-23 00:00:00,2025-08,Payment,JPY,Corporate,1.0,1100,DEPT_CU,PROD0167,,,CAMP02,SALES13,CUST0098,,,,LINE000544,,,,,48.7500,M,TAX_REDUCED,0.0800,9658.8000,MONTHLY,,,Product Name PROD0167 | Customer: CUST0098,,,,REF1_544,REF2_544,False,,ETL_SALES,ETL_SALES,120734.9400,0,120734.94000,0.0
SALE_20251030_164056,SALE,INVOICE,TXN000545,LINE000545,2025-08-26 00:00:00,2025-10-30 07:41:07.808527+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-26,2025-08,Sales,EUR,Corporate,164.966536,2300,DEPT_CU,PROD0005,,,CAMP01,SALES11,CUST0072,,,INV000545,LINE000545,,,,,2.7300,EA,TAX_REDUCED,0.0800,933.8100,IMMEDIATE,2025-08-26,,Product Name PROD0005 | Customer: CUST0072,,INV000545,,REF1_545,REF2_545,False,,ETL_SALES,ETL_SALES,0,11672.6400,0.000000,1925594.9867750400
SALE_20251030_164056,SALE,ORDER,TXN000546,LINE000546,2025-08-30 00:00:00,2025-10-30 07:41:07.808527+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-30 00:00:00,2025-08,Sales,EUR,Corporate,161.670912,4100,DEPT_CU,PROD0185,,,CAMP03,SALES08,CUST0054,,,,LINE000546,,,,,29.1800,KG,TAX_STD,0.0800,13585.3000,IMMEDIATE,,,Product Name PROD0185 | Order: ORD000546 | Customer: CUST0054,ORD000546,,,REF1_546,REF2_546,False,,ETL_SALES,ETL_SALES,0,169816.2500,0.000000,27454348.0099200000
SALE_20251030_164056,SALE,INVOICE,TXN000547,LINE000547,2025-08-21 00:00:00,2025-10-30 07:41:07.808527+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-21,2025-08,Sales,JPY,Corporate,1.0,2300,DEPT_CU,PROD0099,,,CAMP10,SALES16,CUST0060,,,INV000547,LINE000547,,,,,20.7100,EA,TAX_REDUCED,0.0800,9648.0800,PROJECT,2025-08-21,,Product Name PROD0099 | Customer: CUST0060,,INV000547,,REF1_547,REF2_547,False,,ETL_SALES,ETL_SALES,0,120600.9800,0.0,120600.98000
SALE_20251030_164056,SALE,ORDER,TXN000548,LINE000548,2025-08-04 00:00:00,2025-10-30 07:41:07.808527+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-04 00:00:00,2025-08,Sales,EUR,Corporate,166.211882,4100,DEPT_CU,PROD0063,,,CAMP06,SALES08,CUST0080,,,,LINE000548,,,,,21.0500,EA,TAX_REDUCED,0.1000,8462.0300,MONTHLY,,,Product Name PROD0063 | Order: ORD000548 | Customer: CUST0080,ORD000548,,,REF1_548,REF2_548,True,,ETL_SALES,ETL_SALES,0,84620.2800,0.000000,14064895.9941669600
SALE_20251030_164056,SALE,INVOICE,TXN000549,LINE000549,2025-08-25 00:00:00,2025-10-30 07:41:07.809524+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-25,2025-08,Sales,JPY,Corporate,1.0,2300,DEPT_CU,PROD0001,,,CAMP06,SALES02,CUST0029,,,INV000549,LINE000549,,,,,63.8300,M,TAX_STD,0.0800,17491.7300,PROJECT,2025-08-25,,Product Name PROD0001 | Customer: CUST0029,,INV000549,,REF1_549,REF2_549,False,,ETL_SALES,ETL_SALES,0,218646.6000,0.0,218646.60000
SALE_20251030_164056,SALE,SHIP,TXN000550,LINE000550,2025-08-14 00:00:00,2025-10-30 07:41:07.809524+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-14 00:00:00,2025-08,Sales,JPY,Corporate,1.0,4100,DEPT_CU,PROD0127,,,CAMP07,SALES10,CUST0092,,,,LINE000550,,,,,35.8100,L,TAX_REDUCED,0.1000,3375.4500,PROJECT,,,Product Name PROD0127 | Order: ORD000550 | Customer: CUST0092,ORD000550,,SHIP000550,REF1_550,REF2_550,False,,ETL_SALES,ETL_SALES,0,33754.4600,0.0,33754.46000
SALE_20251030_164056,SALE,SHIP,TXN000551,LINE000551,2025-08-10 00:00:00,2025-10-30 07:41:07.809524+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-10 00:00:00,2025-08,Sales,JPY,Corporate,1.0,4100,DEPT_CU,PROD0039,,,CAMP07,SALES15,CUST0035,,,,LINE000551,,,,,72.3400,KG,TAX_REDUCED,0.0800,3151.5900,IMMEDIATE,,,Product Name PROD0039 | Order: ORD000551 | Customer: CUST0035,ORD000551,,SHIP000551,REF1_551,REF2_551,False,,ETL_SALES,ETL_SALES,0,39394.9100,0.0,39394.91000
SALE_20251030_164056,SALE,ORDER,TXN000552,LINE000552,2025-08-08 00:00:00,2025-10-30 07:41:07.809524+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-08 00:00:00,2025-08,Sales,JPY,Corporate,1.0,4100,DEPT_CU,PROD0109,,,CAMP09,SALES19,CUST0096,,,,LINE000552,,,,,56.4500,L,TAX_REDUCED,0.1000,7438.5200,IMMEDIATE,,,Product Name PROD0109 | Order: ORD000552 | Customer: CUST0096,ORD000552,,,REF1_552,REF2_552,False,,ETL_SALES,ETL_SALES,0,74385.1900,0.0,74385.19000
SALE_20251030_164056,SALE,ORDER,TXN000553,LINE000553,2025-08-17 00:00:00,2025-10-30 07:41:07.809524+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-17 00:00:00,2025-08,Sales,EUR,Corporate,169.625486,4100,DEPT_CU,PROD0091,,,CAMP08,SALES07,CUST0002,,,,LINE000553,,,,,79.9000,KG,TAX_EXEMPT,0.1000,30137.8800,MONTHLY,,,Product Name PROD0091 | Order: ORD000553 | Customer: CUST0002,ORD000553,,,REF1_553,REF2_553,False,,ETL_SALES,ETL_SALES,0,301378.7900,0.000000,51121523.7238419400
SALE_20251030_164056,SALE,PMT,TXN000554,LINE000554,2025-08-24 00:00:00,2025-10-30 07:41:07.809524+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-24 00:00:00,2025-08,Payment,EUR,Corporate,153.364917,1100,DEPT_CU,PROD0033,,,CAMP10,SALES04,CUST0056,,,,LINE000554,,,,,75.8100,L,TAX_STD,0.1000,44427.3900,MONTHLY,,,Product Name PROD0033 | Customer: CUST0056,,,,REF1_554,REF2_554,False,,ETL_SALES,ETL_SALES,444273.9200,0,68136032.8660646400,0.000000
SALE_20251030_164056,SALE,PMT,TXN000555,LINE000555,2025-08-02 00:00:00,2025-10-30 07:41:07.809524+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-02 00:00:00,2025-08,Payment,JPY,Corporate,1.0,1100,DEPT_CU,PROD0093,,,CAMP04,SALES03,CUST0060,,,,LINE000555,,,,,49.2100,EA,TAX_STD,0.0800,3155.8200,MONTHLY,,,Product Name PROD0093 | Customer: CUST0060,,,,REF1_555,REF2_555,False,,ETL_SALES,ETL_SALES,39447.7600,0,39447.76000,0.0
SALE_20251030_164056,SALE,PMT,TXN000556,LINE000556,2025-08-19 00:00:00,2025-10-30 07:41:07.809524+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-19 00:00:00,2025-08,Payment,JPY,Corporate,1.0,1100,DEPT_CU,PROD0115,,,CAMP06,SALES11,CUST0067,,,,LINE000556,,,,,65.4100,M,TAX_STD,0.1000,56870.8000,IMMEDIATE,,,Product Name PROD0115 | Customer: CUST0067,,,,REF1_556,REF2_556,False,,ETL_SALES,ETL_SALES,568708.0100,0,568708.01000,0.0
SALE_20251030_164056,SALE,ORDER,TXN000557,LINE000557,2025-08-10 00:00:00,2025-10-30 07:41:07.809524+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-10 00:00:00,2025-08,Sales,EUR,Corporate,160.373168,4100,DEPT_CU,PROD0021,,,CAMP06,SALES17,CUST0088,,,,LINE000557,,,,,7.5500,M,TAX_REDUCED,0.1000,3326.5200,MONTHLY,,,Product Name PROD0021 | Order: ORD000557 | Customer: CUST0088,ORD000557,,,REF1_557,REF2_557,False,,ETL_SALES,ETL_SALES,0,33265.1800,0.000000,5334842.3006902400
SALE_20251030_164056,SALE,SHIP,TXN000558,LINE000558,2025-08-14 00:00:00,2025-10-30 07:41:07.809524+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-14 00:00:00,2025-08,Sales,EUR,Corporate,151.651139,4100,DEPT_CU,PROD0130,,,CAMP02,SALES02,CUST0014,,,,LINE000558,,,,,70.4500,EA,TAX_EXEMPT,0.0800,749.1600,PROJECT,,,Product Name PROD0130 | Order: ORD000558 | Customer: CUST0014,ORD000558,,SHIP000558,REF1_558,REF2_558,False,,ETL_SALES,ETL_SALES,0,9364.5000,0.000000,1420137.0911655000
SALE_20251030_164056,SALE,INVOICE,TXN000559,LINE000559,2025-08-27 00:00:00,2025-10-30 07:41:07.810523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-27,2025-08,Sales,USD,Corporate,146.268575,2300,DEPT_CU,PROD0058,,,CAMP10,SALES05,CUST0013,,,INV000559,LINE000559,,,,,47.1800,EA,TAX_REDUCED,0.1000,47199.0000,PROJECT,2025-08-27,,Product Name PROD0058 | Customer: CUST0013,,INV000559,,REF1_559,REF2_559,False,,ETL_SALES,ETL_SALES,0,471990.0400,0.000000,69037310.5649930000
SALE_20251030_164056,SALE,PMT,TXN000560,LINE000560,2025-08-19 00:00:00,2025-10-30 07:41:07.810523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-19 00:00:00,2025-08,Payment,JPY,Corporate,1.0,1100,DEPT_CU,PROD0193,,,CAMP06,SALES14,CUST0068,,,,LINE000560,,,,,3.1300,EA,TAX_EXEMPT,0.0800,709.5900,MONTHLY,,,Product Name PROD0193 | Customer: CUST0068,,,,REF1_560,REF2_560,False,,ETL_SALES,ETL_SALES,8869.9300,0,8869.93000,0.0
SALE_20251030_164056,SALE,CM,TXN000561,LINE000561,2025-08-04 00:00:00,2025-10-30 07:41:07.810523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-04,2025-08,Sales,USD,Corporate,159.848267,4100,DEPT_CU,PROD0073,,,CAMP02,SALES13,CUST0039,,,INV000561,LINE000561,,,,,23.0200,M,TAX_STD,0.0800,10401.5400,PROJECT,2025-08-04,,Product Name PROD0073 | Customer: CUST0039,,INV000561,,REF1_561,REF2_561,False,,ETL_SALES,ETL_SALES,0,130019.2700,0.000000,20783354.9861050900
SALE_20251030_164056,SALE,INVOICE,TXN000562,LINE000562,2025-08-06 00:00:00,2025-10-30 07:41:07.810523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-06,2025-08,Sales,JPY,Corporate,1.0,2300,DEPT_CU,PROD0157,,,CAMP03,SALES11,CUST0093,,,INV000562,LINE000562,,,,,37.1300,EA,TAX_REDUCED,0.0800,23715.5800,PROJECT,2025-08-06,,Product Name PROD0157 | Customer: CUST0093,,INV000562,,REF1_562,REF2_562,False,,ETL_SALES,ETL_SALES,0,296444.7600,0.0,296444.76000
SALE_20251030_164056,SALE,SHIP,TXN000563,LINE000563,2025-08-31 00:00:00,2025-10-30 07:41:07.810523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-31 00:00:00,2025-08,Sales,USD,Corporate,149.087783,4100,DEPT_CU,PROD0120,,,CAMP09,SALES02,CUST0002,,,,LINE000563,,,,,63.3800,EA,TAX_REDUCED,0.1000,39471.5400,MONTHLY,,,Product Name PROD0120 | Order: ORD000563 | Customer: CUST0002,ORD000563,,SHIP000563,REF1_563,REF2_563,False,,ETL_SALES,ETL_SALES,0,394715.4300,0.000000,58847248.3745916900
SALE_20251030_164056,SALE,PMT,TXN000564,LINE000564,2025-08-21 00:00:00,2025-10-30 07:41:07.810523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-21 00:00:00,2025-08,Payment,EUR,Corporate,162.381219,1100,DEPT_CU,PROD0154,,,CAMP06,SALES10,CUST0081,,,,LINE000564,,,,,75.9700,M,TAX_EXEMPT,0.0800,18692.2700,PROJECT,,,Product Name PROD0154 | Customer: CUST0081,,,,REF1_564,REF2_564,False,,ETL_SALES,ETL_SALES,233653.3800,0,37940920.6678702200,0.000000
SALE_20251030_164056,SALE,PMT,TXN000565,LINE000565,2025-08-06 00:00:00,2025-10-30 07:41:07.810523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-06 00:00:00,2025-08,Payment,USD,Corporate,158.757946,1100,DEPT_CU,PROD0091,,,CAMP04,SALES12,CUST0021,,,,LINE000565,,,,,58.1300,KG,TAX_EXEMPT,0.0800,16883.5100,IMMEDIATE,,,Product Name PROD0091 | Customer: CUST0021,,,,REF1_565,REF2_565,False,,ETL_SALES,ETL_SALES,211043.9100,0,33504897.6674088600,0.000000
SALE_20251030_164056,SALE,ORDER,TXN000566,LINE000566,2025-08-23 00:00:00,2025-10-30 07:41:07.810523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-23 00:00:00,2025-08,Sales,EUR,Corporate,166.843089,4100,DEPT_CU,PROD0191,,,CAMP01,SALES14,CUST0030,,,,LINE000566,,,,,65.6000,L,TAX_REDUCED,0.0800,14614.6700,PROJECT,,,Product Name PROD0191 | Order: ORD000566 | Customer: CUST0030,ORD000566,,,REF1_566,REF2_566,False,,ETL_SALES,ETL_SALES,0,182683.4100,0.000000,30479464.4334534900
SALE_20251030_164056,SALE,PMT,TXN000567,LINE000567,2025-08-25 00:00:00,2025-10-30 07:41:07.810523+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-25 00:00:00,2025-08,Payment,JPY,Corporate,1.0,1100,DEPT_CU,PROD0006,,,CAMP08,SALES20,CUST0009,,,,LINE000567,,,,,33.2800,EA,TAX_EXEMPT,0.0800,7289.6800,MONTHLY,,,Product Name PROD0006 | Customer: CUST0009,,,,REF1_567,REF2_567,False,,ETL_SALES,ETL_SALES,91121.0300,0,91121.03000,0.0
SALE_20251030_164056,SALE,ORDER,TXN000568,LINE000568,2025-08-03 00:00:00,2025-10-30 07:41:07.811527+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-03 00:00:00,2025-08,Sales,EUR,Corporate,160.732145,4100,DEPT_CU,PROD0063,,,CAMP01,SALES15,CUST0091,,,,LINE000568,,,,,47.9700,L,TAX_STD,0.1000,2212.6400,IMMEDIATE,,,Product Name PROD0063 | Order: ORD000568 | Customer: CUST0091,ORD000568,,,REF1_568,REF2_568,False,,ETL_SALES,ETL_SALES,0,22126.3500,0.000000,3556415.6965207500
SALE_20251030_164056,SALE,PMT,TXN000569,LINE000569,2025-08-26 00:00:00,2025-10-30 07:41:07.811527+00:00,READY,,,GL001,COMP001,BU001,COMP001,2025-08-26 00:00:00,2025-08,Payment,EUR,Corporate,151.06805,1100,DEPT_CU,PROD0153,,,CAMP10,SALES20,CUST0009,,,,LINE000569,,,,,77.7500,KG,TAX_STD,0.0800,22644.3900,PROJECT,,,Product Name PROD0153 | Customer: CUST0009,,,,REF1_569,REF2_569,False,,ETL_SALES,ETL_SALES,283054.8200,0,42760539.700501000,0.00000
